LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2011-Q2,Q2-2011,PC,Percentage,0,Units,null,null,2.518365939,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2011-Q3,Q3-2011,PC,Percentage,0,Units,null,null,3.231080784,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2011-Q4,Q4-2011,PC,Percentage,0,Units,null,null,3.423639728,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2012-Q1,Q1-2012,PC,Percentage,0,Units,null,null,4.767798368,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2012-Q2,Q2-2012,PC,Percentage,0,Units,null,null,4.244750307,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2012-Q3,Q3-2012,PC,Percentage,0,Units,null,null,3.414430544,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2012-Q4,Q4-2012,PC,Percentage,0,Units,null,null,2.807750496,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2013-Q1,Q1-2013,PC,Percentage,0,Units,null,null,2.269494695,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2013-Q2,Q2-2013,PC,Percentage,0,Units,null,null,1.956464603,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2013-Q3,Q3-2013,PC,Percentage,0,Units,null,null,2.179463758,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2013-Q4,Q4-2013,PC,Percentage,0,Units,null,null,2.518791031,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2014-Q1,Q1-2014,PC,Percentage,0,Units,null,null,2.806579756,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2014-Q2,Q2-2014,PC,Percentage,0,Units,null,null,2.919041042,null,null,null
