LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q1,Q1-1995,PC,Percentage,0,Units,null,null,0.006521831,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q2,Q2-1995,PC,Percentage,0,Units,null,null,0.433098051,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q3,Q3-1995,PC,Percentage,0,Units,null,null,2.244384265,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q4,Q4-1995,PC,Percentage,0,Units,null,null,0.039598782,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1996-Q1,Q1-1996,PC,Percentage,0,Units,null,null,1.601248735,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1996-Q2,Q2-1996,PC,Percentage,0,Units,null,null,0.62812639,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1996-Q3,Q3-1996,PC,Percentage,0,Units,null,null,0.812672579,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1996-Q4,Q4-1996,PC,Percentage,0,Units,null,null,0.916623492,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1997-Q1,Q1-1997,PC,Percentage,0,Units,null,null,0.640834629,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1997-Q2,Q2-1997,PC,Percentage,0,Units,null,null,3.0132559,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1997-Q3,Q3-1997,PC,Percentage,0,Units,null,null,0.131590338,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1997-Q4,Q4-1997,PC,Percentage,0,Units,null,null,1.474641628,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1998-Q1,Q1-1998,PC,Percentage,0,Units,null,null,0.640040352,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1998-Q2,Q2-1998,PC,Percentage,0,Units,null,null,0.978337064,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1998-Q3,Q3-1998,PC,Percentage,0,Units,null,null,1.894119778,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1998-Q4,Q4-1998,PC,Percentage,0,Units,null,null,1.562366292,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1999-Q1,Q1-1999,PC,Percentage,0,Units,null,null,0.735301266,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1999-Q2,Q2-1999,PC,Percentage,0,Units,null,null,0.344217468,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1999-Q3,Q3-1999,PC,Percentage,0,Units,null,null,1.140997692,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1999-Q4,Q4-1999,PC,Percentage,0,Units,null,null,1.700905607,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2000-Q1,Q1-2000,PC,Percentage,0,Units,null,null,0.410166903,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2000-Q2,Q2-2000,PC,Percentage,0,Units,null,null,0.924382529,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2000-Q3,Q3-2000,PC,Percentage,0,Units,null,null,0.242357884,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2000-Q4,Q4-2000,PC,Percentage,0,Units,null,null,-0.362657896,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2001-Q1,Q1-2001,PC,Percentage,0,Units,null,null,1.025112011,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2001-Q2,Q2-2001,PC,Percentage,0,Units,null,null,0.852856368,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2001-Q3,Q3-2001,PC,Percentage,0,Units,null,null,1.114932663,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2001-Q4,Q4-2001,PC,Percentage,0,Units,null,null,1.240132592,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2002-Q1,Q1-2002,PC,Percentage,0,Units,null,null,0.743113578,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2002-Q2,Q2-2002,PC,Percentage,0,Units,null,null,1.761290871,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2002-Q3,Q3-2002,PC,Percentage,0,Units,null,null,0.249397386,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2002-Q4,Q4-2002,PC,Percentage,0,Units,null,null,0.820734093,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2003-Q1,Q1-2003,PC,Percentage,0,Units,null,null,0.180362434,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2003-Q2,Q2-2003,PC,Percentage,0,Units,null,null,0.447392297,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2003-Q3,Q3-2003,PC,Percentage,0,Units,null,null,1.672018258,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2003-Q4,Q4-2003,PC,Percentage,0,Units,null,null,1.751464195,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2004-Q1,Q1-2004,PC,Percentage,0,Units,null,null,0.736807532,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2004-Q2,Q2-2004,PC,Percentage,0,Units,null,null,0.703433211,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2004-Q3,Q3-2004,PC,Percentage,0,Units,null,null,0.703376043,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2004-Q4,Q4-2004,PC,Percentage,0,Units,null,null,0.775355796,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2005-Q1,Q1-2005,PC,Percentage,0,Units,null,null,0.758490145,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2005-Q2,Q2-2005,PC,Percentage,0,Units,null,null,0.499478885,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2005-Q3,Q3-2005,PC,Percentage,0,Units,null,null,1.0585789,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2005-Q4,Q4-2005,PC,Percentage,0,Units,null,null,0.798607503,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2006-Q1,Q1-2006,PC,Percentage,0,Units,null,null,0.136342315,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2006-Q2,Q2-2006,PC,Percentage,0,Units,null,null,0.231389133,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2006-Q3,Q3-2006,PC,Percentage,0,Units,null,null,1.470384313,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2006-Q4,Q4-2006,PC,Percentage,0,Units,null,null,1.247380728,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2007-Q1,Q1-2007,PC,Percentage,0,Units,null,null,1.427225259,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2007-Q2,Q2-2007,PC,Percentage,0,Units,null,null,0.635555106,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2007-Q3,Q3-2007,PC,Percentage,0,Units,null,null,1.12742001,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2007-Q4,Q4-2007,PC,Percentage,0,Units,null,null,0.435867012,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2008-Q1,Q1-2008,PC,Percentage,0,Units,null,null,1.034067073,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2008-Q2,Q2-2008,PC,Percentage,0,Units,null,null,0.295423795,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2008-Q3,Q3-2008,PC,Percentage,0,Units,null,null,0.696174372,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2008-Q4,Q4-2008,PC,Percentage,0,Units,null,null,-0.415620134,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2009-Q1,Q1-2009,PC,Percentage,0,Units,null,null,0.974223184,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2009-Q2,Q2-2009,PC,Percentage,0,Units,null,null,0.662640694,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2009-Q3,Q3-2009,PC,Percentage,0,Units,null,null,0.343145265,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2009-Q4,Q4-2009,PC,Percentage,0,Units,null,null,0.811892244,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2010-Q1,Q1-2010,PC,Percentage,0,Units,null,null,0.462443752,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2010-Q2,Q2-2010,PC,Percentage,0,Units,null,null,0.585500535,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2010-Q3,Q3-2010,PC,Percentage,0,Units,null,null,0.699698335,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2010-Q4,Q4-2010,PC,Percentage,0,Units,null,null,0.873534754,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2011-Q1,Q1-2011,PC,Percentage,0,Units,null,null,-0.27854026,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2011-Q2,Q2-2011,PC,Percentage,0,Units,null,null,1.206321295,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2011-Q3,Q3-2011,PC,Percentage,0,Units,null,null,1.399769675,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2011-Q4,Q4-2011,PC,Percentage,0,Units,null,null,1.061696122,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2012-Q1,Q1-2012,PC,Percentage,0,Units,null,null,1.017502521,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2012-Q2,Q2-2012,PC,Percentage,0,Units,null,null,0.701053732,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2012-Q3,Q3-2012,PC,Percentage,0,Units,null,null,0.592110465,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2012-Q4,Q4-2012,PC,Percentage,0,Units,null,null,0.468818374,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2013-Q1,Q1-2013,PC,Percentage,0,Units,null,null,0.488619665,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2013-Q2,Q2-2013,PC,Percentage,0,Units,null,null,0.39282438,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2013-Q3,Q3-2013,PC,Percentage,0,Units,null,null,0.812125505,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2013-Q4,Q4-2013,PC,Percentage,0,Units,null,null,0.802464773,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2014-Q1,Q1-2014,PC,Percentage,0,Units,null,null,0.770709333,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2014-Q2,Q2-2014,PC,Percentage,0,Units,null,null,0.502645232,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2014-Q3,Q3-2014,PC,Percentage,0,Units,null,null,0.430487648,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2014-Q4,Q4-2014,PC,Percentage,0,Units,null,null,0.377545951,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,null,null,0.955868837,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,null,null,0.12565554,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,null,null,1.015573323,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,null,null,0.587154221,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,null,null,0.924955306,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,null,null,0.665289578,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,null,null,0.036974373,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,null,null,1.091018161,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,null,null,0.366000961,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,null,null,0.62348016,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,null,null,0.911892703,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,null,null,0.433324881,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,null,null,1.054045057,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,null,null,0.752862097,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,null,null,0.412927117,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,null,null,0.23982263,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,null,null,0.584891371,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,null,null,0.32929949,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,null,null,0.559328011,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,null,null,0.472955233,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,null,null,-0.181848121,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,null,null,-6.948817627,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,null,null,3.71238238,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,null,null,3.449621333,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,null,null,2.181690824,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,null,null,0.859000522,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,null,null,-1.90657437,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,null,null,4.24525285,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2022-Q1,Q1-2022,PC,Percentage,0,Units,null,null,0.477708906,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2022-Q2,Q2-2022,PC,Percentage,0,Units,null,null,0.759038066,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2022-Q3,Q3-2022,PC,Percentage,0,Units,null,null,0.204364375,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2022-Q4,Q4-2022,PC,Percentage,0,Units,null,null,0.854933465,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2023-Q1,Q1-2023,PC,Percentage,0,Units,null,null,0.533364427,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2023-Q2,Q2-2023,PC,Percentage,0,Units,null,null,0.438743285,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,2023-Q3,Q3-2023,PC,Percentage,0,Units,null,null,0.211979742,null,null,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q1,Q1-1995,PC,Percentage,0,Units,null,null,0.836180191,E,Estimated value,null
AUT,Austria,B1_GE,Gross domestic product - expenditure approach,GPSA,"Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter",Q,Quarterly,1995-Q2,Q2-1995,PC,Percentage,0,Units,null,null,0.424044226,E,Estimated value,null
